"","TWII.Open","TWII.High","TWII.Low","TWII.Close","TWII.Volume","TWII.Adjusted"
"757",7903.029785,7922.069824,7572.580078,7598.810059,5680000,7598.788318
"758",7639.720215,7656.950195,7530.410156,7560.029785,3986200,7560.008156
"759",7630.160156,7756.77002,7607.560059,7694.580078,3931200,7694.558064
"760",7593.379883,7649.72998,7481.899902,7640.439941,3949400,7640.418082
"761",7653.890137,7661.700195,7493.810059,7524.669922,3222400,7524.648394
"762",7633.740234,7635.72998,7398.799805,7429.609863,3759800,7429.588607
"763",7523.790039,7550.819824,7441.919922,7547.97998,3152400,7547.958386
"764",7563.189941,7578.180176,7504.959961,7542.040039,2813800,7542.018461
"765",7323.160156,7352.97998,7196.390137,7217.830078,4614600,7217.809428
"766",7236.629883,7253.240234,7173.180176,7215.879883,3033600,7215.859238
"767",7225.709961,7381.819824,7197.129883,7361.040039,3730000,7361.018979
"768",7438.120117,7496.339844,7404.970215,7441.839844,3984400,7441.818552
"769",7619.870117,7619.870117,7553.290039,7560.040039,3187400,7560.01841
"770",7575.620117,7597.439941,7502.450195,7597.439941,2992800,7597.418205
"771",7516.470215,7585.189941,7515.379883,7529.669922,2858200,7529.648379
"772",7568.419922,7568.419922,7400.419922,7426.959961,3420800,7426.938712
"773",7451.169922,7479.279785,7383.680176,7436.100098,2737400,7436.078823
"774",7492.839844,7620.560059,7451.089844,7577.75,3501600,7577.72832
"775",7649.620117,7664.490234,7592.660156,7597.620117,3158200,7597.59838
"776",7628.779785,7670.25,7604.859863,7629.52002,3005000,7629.498191
"777",7664,7664,7524.189941,7569.799805,3480400,7569.778147
"778",7659.759766,7694.890137,7618,7666.259766,3218800,7666.237832
"779",7741.799805,7763.759766,7716.279785,7762.27002,3455000,7762.247811
"780",7762.399902,7770.589844,7737.649902,7770.589844,2978600,7770.567612
"781",7797.700195,7803.27002,7736.700195,7779.080078,2974000,7779.057822
"782",7817.589844,7818.839844,7749.399902,7749.660156,3106000,7749.637984
"783",7773.52002,7773.52002,7726.089844,7748.330078,2575400,7748.30791
"784",7750.870117,7766.359863,7634.919922,7634.919922,2705800,7634.898078
"785",7671.410156,7695.810059,7645.169922,7695.629883,2343400,7695.607865
"786",7763.430176,7849.379883,7762.850098,7847.839844,3959000,7847.817391
"787",7861.27002,7922.47998,7847.549805,7886.339844,4674600,7886.317281
"788",7899.009766,7899.009766,7859.290039,7897.910156,4037000,7897.88756
"789",7861.899902,7872.779785,7791.25,7835.97998,3768800,7835.957562
"790",7880.120117,7889.040039,7804.399902,7811.870117,4063400,7811.847767
"791",7875.27002,7881.370117,7822.709961,7822.709961,4041400,7822.68758
"792",7824.740234,7856.310059,7753.509766,7838.100098,3696800,7838.077673
"793",7808.149902,7909.410156,7770.419922,7876.859863,3781000,7876.837327
"794",7918.950195,7961.140137,7909.060059,7947.450195,3972800,7947.427457
"795",7992.120117,7994.620117,7942.470215,7962.220215,3880200,7962.197435
"796",7962.910156,7974.890137,7920.060059,7920.060059,3841600,7920.037399
"797",7952.620117,8026.060059,7952.620117,8013.089844,4758600,8013.066918
"798",8046.290039,8050.990234,8021.910156,8025.930176,3764600,8025.907213
"799",8083.029785,8128.080078,8082.370117,8089.649902,4339600,8089.626758
"800",8131.399902,8133.450195,8091.279785,8121.779785,4172600,8121.756549
"801",8106,8149.680176,8038.370117,8057.600098,5082800,8057.577045
"802",8073.52002,8094.350098,8039.410156,8092.029785,3819000,8092.006634
"803",8149.759766,8152.529785,8092.939941,8117.75,4184800,8117.726775
"804",8090.540039,8104.140137,8022.939941,8029.72998,4054200,8029.707007
"805",8077.939941,8102.379883,8040.009766,8097.129883,3749000,8097.106717
"806",8168.109863,8190.009766,8136.319824,8171.939941,5190600,8171.916561
"807",8161.850098,8162.850098,8090.680176,8111.569824,4369400,8111.546617
"808",8003.02002,8042.049805,7845.77002,7854.220215,5187400,7854.197744
"809",7908.109863,7923.27002,7842.069824,7900.419922,3753600,7900.397319
"810",7949.959961,7998.759766,7947.899902,7990.529785,3901200,7990.506924
"811",7948.890137,7985.490234,7897.140137,7978.689941,3692800,7978.667114
"812",8021.709961,8030.109863,7996.77002,8004.890137,4027600,8004.867235
"813",8107.220215,8168.470215,8093.140137,8158.140137,4437400,8158.116796
"814",8174.850098,8174.850098,8121.140137,8146.439941,3716000,8146.416634
"815",7944.700195,8092.47998,7944.700195,8081.549805,4334800,8081.526683
"816",8105.959961,8107.359863,8053.02002,8054.049805,4648600,8054.026762
"817",8116.390137,8163.939941,7999.279785,8004.25,5150600,8004.2271
"818",7979.799805,8022.450195,7916.040039,7952.169922,3430400,7952.147171
"819",8006.790039,8010.97998,7889.930176,7930.77002,3672800,7930.747329
"820",7759.180176,7785.549805,7695.689941,7696.899902,4732200,7696.877881
"821",7696.27002,7702.109863,7562.029785,7579.47998,4090600,7579.458295
"822",7393.27002,7572.790039,7387.189941,7567.100098,4756000,7567.078448
"823",7610.879883,7664.72998,7577.310059,7664.72998,3267400,7664.708052
"824",7718.169922,7743.410156,7608.439941,7608.439941,3875600,7608.418173
"825",7663.339844,7674.52002,7596.209961,7602.700195,2929200,7602.678444
"826",7703.47998,7787.319824,7687.549805,7770.569824,3779600,7770.547592
"827",7735.600098,7772.540039,7725.819824,7772.129883,2810200,7772.107647
"828",7697.790039,7697.790039,7574.060059,7598.720215,3083600,7598.698475
"829",7630.100098,7637.990234,7560.890137,7585.299805,2829800,7585.278103
"830",7527.620117,7588.089844,7467.200195,7559.160156,3417800,7559.138529
"831",7557.169922,7557.169922,7424.430176,7424.430176,3058800,7424.408934
"832",7229.169922,7277.930176,7164.209961,7237.709961,3918400,7237.689254
"833",7296.149902,7344.919922,7269.810059,7322.72998,2518600,7322.70903
"834",7238.160156,7241.839844,7032.399902,7086.370117,3914000,7086.349843
"835",7161.399902,7174.379883,7079.850098,7167.350098,3536200,7167.329592
"836",7139.450195,7254.680176,7105.109863,7243.160156,3097400,7243.139433
"837",7338.77002,7364.009766,7271.299805,7295.319824,3575800,7295.298952
"838",7312.259766,7373.97998,7292.540039,7373.97998,2443000,7373.958883
"839",7327.009766,7348.560059,7276.52002,7289.330078,2518000,7289.309223
"840",7252.790039,7304.129883,7159.75,7195.709961,2794200,7195.689374
"841",7322.509766,7361.700195,7309.459961,7360.279785,2820800,7360.258727
"842",7377.560059,7377.560059,7337.350098,7344.589844,2484600,7344.568831
"843",7139.759766,7172.299805,7085.549805,7157.830078,2801400,7157.809599
"844",7142.310059,7179.140137,7128.919922,7151.990234,2772200,7151.969772
"845",7166.189941,7193.040039,7048.600098,7071.669922,3194200,7071.64969
"846",7134.160156,7182.990234,7085.339844,7181.77002,2467200,7181.749472
"847",7302.970215,7321.600098,7273.700195,7299.490234,3280800,7299.46935
"848",7372.930176,7393.410156,7347.22998,7387.399902,2681000,7387.378767
"849",7388.569824,7489.680176,7364.339844,7454.060059,2928800,7454.038732
"850",7503.120117,7534.060059,7481.720215,7515.779785,3259000,7515.758282
"851",7538.549805,7538.549805,7459.930176,7493.109863,2359000,7493.088425
"852",7595.930176,7645.709961,7562.25,7635.560059,3884600,7635.538213
"853",7630.640137,7639.660156,7610.620117,7612.680176,2901200,7612.658396
"854",7576.290039,7615.439941,7549.97998,7582.149902,2991200,7582.12821
"855",7601.720215,7607.629883,7567.959961,7589.890137,3013000,7589.868422
"856",7509.720215,7537.370117,7463.290039,7474.709961,3368200,7474.688576
"857",7507.149902,7536.609863,7489.549805,7500.790039,3169800,7500.768579
"858",7554.779785,7584.810059,7423.569824,7423.569824,3366600,7423.548585
"859",7277.390137,7337.319824,7255.089844,7329.370117,3332000,7329.349148
"860",7326.890137,7327.399902,7251.600098,7254.060059,3086400,7254.039305
"861",7285.009766,7378.77002,7285.009766,7330.740234,3677600,7330.719261
"862",7351.180176,7447.180176,7351.180176,7439.959961,3403400,7439.938675
"863",7385.330078,7548.47998,7382.370117,7548.47998,4087000,7548.458384
"864",7560.220215,7565.370117,7517.680176,7534.459961,3765400,7534.438405
"865",7612.709961,7622.459961,7583.359863,7608.850098,4278000,7608.828329
"866",7644.109863,7652.549805,7599.839844,7647.25,3585200,7647.228121
"867",7674.259766,7705.109863,7636.810059,7639.549805,3604800,7639.527948
"868",7664.709961,7671.47998,7587.870117,7597.419922,3037600,7597.398185
"869",7688.819824,7720.629883,7683.830078,7714.509766,4078000,7714.487694
"870",7699.490234,7732.310059,7681.870117,7704.52002,3892600,7704.497977
"871",7717.240234,7719.049805,7660.759766,7664.569824,4754200,7664.547896
"872",7602.680176,7666.580078,7596.259766,7649.830078,3152200,7649.808192
"873",7678.890137,7730.879883,7638.490234,7712.029785,3555000,7712.007721
"874",7742.47998,7752.799805,7678.299805,7701.290039,3832000,7701.268005
"875",7699.359863,7718.919922,7665.779785,7666.339844,3409400,7666.31791
"876",7747.029785,7782.02002,7739.040039,7761.220215,4402800,7761.19801
"877",7787.069824,7807.069824,7765.680176,7787.450195,3916600,7787.427915
"878",7806.25,7806.25,7748.009766,7748.009766,3609200,7747.987598
"879",7736.589844,7786.22998,7726.399902,7784.810059,4175400,7784.787786
"880",7778.740234,7799.569824,7738.47998,7798.990234,4541000,7798.967921
"881",7765.25,7781.240234,7731.189941,7760.629883,4154600,7760.607679
"882",7829.189941,7917.950195,7829.189941,7911.680176,5231200,7911.65754
"883",7961.680176,7970.580078,7915.830078,7957.529785,5229600,7957.507018
"884",7960.299805,7978.160156,7938.919922,7972.660156,4822400,7972.637346
"885",8010.069824,8018.740234,7921.97998,7936.850098,6156600,7936.82739
"886",7938.089844,7963.299805,7922.290039,7963.299805,4304800,7963.277022
"887",7974.669922,8040.939941,7971.189941,8034.490234,4990400,8034.467248
"888",8054.290039,8054.290039,7975.379883,7976.740234,5258800,7976.717413
"889",7923.569824,7956.899902,7869.52002,7895.029785,4870400,7895.007197
"890",7789.459961,7837.379883,7776.660156,7829.790039,4390000,7829.767638
"891",7845.97998,7906.350098,7830.459961,7891.580078,4814200,7891.5575
"892",7884.279785,7941.220215,7850.129883,7941.220215,4424600,7941.197495
"893",7962.700195,7973.149902,7931.089844,7931.089844,5046000,7931.067153
"894",7978.52002,7984.569824,7897.180176,7924.100098,5324400,7924.077427
"895",7925.47998,7948.72998,7886.72998,7928.939941,4969400,7928.917257
"896",7915.160156,7941.609863,7905.009766,7927.310059,4005400,7927.287378
"897",7938.209961,8013.120117,7924.100098,7975.930176,4635000,7975.907356
"898",7983.620117,7990.490234,7940.640137,7940.640137,4714600,7940.617418
"899",7889.569824,7889.569824,7736.97998,7736.97998,5725600,7736.957845
"900",7743.319824,7758.140137,7666.509766,7689.740234,4425200,7689.718234
"901",7702.589844,7722.910156,7662.22998,7722.910156,3458600,7722.888061
"902",7797.259766,7806.910156,7737.279785,7741.200195,3380800,7741.178048
"903",7669.310059,7687.470215,7577.100098,7616.279785,4190400,7616.257995
"904",7643.609863,7679.430176,7625.720215,7668.25,3612200,7668.228061
"905",7764.799805,7780.529785,7715.310059,7720.819824,4080600,7720.797735
"906",7770.930176,7830.209961,7770.930176,7830.209961,4494800,7830.187559
"907",7879.700195,7902.560059,7841.830078,7890.950195,4269000,7890.927619
"908",7914.379883,7922.069824,7876.669922,7884.399902,4480400,7884.377345
"909",7866.350098,7898.759766,7824.649902,7851.310059,4209200,7851.287596
"910",7901.830078,7903.470215,7817.870117,7835.540039,4295800,7835.517621
"911",7900.560059,7911.660156,7859.330078,7890.109863,4179400,7890.087289
"912",7961.97998,8091.299805,7946.97998,8091.299805,5166600,8091.276655
"913",8121.680176,8132.600098,8081.790039,8132.600098,4819400,8132.57683
"914",8152.629883,8163.819824,8113.970215,8163.819824,4851200,8163.796467
"915",8174.850098,8182.799805,8099.75,8099.75,4603800,8099.726826
"916",8150.939941,8197.820312,8134.299805,8158.330078,5165000,8158.306737
"917",8174.879883,8195.740234,8161.819824,8186.959961,4425800,8186.936538
"918",8249.599609,8251.419922,8177.399902,8196.400391,4656400,8196.376941
"919",8201.679688,8223.219727,8154.970215,8202.540039,4565800,8202.516571
"920",8182.160156,8190.959961,8129.209961,8166.620117,4142800,8166.596752
"921",8239.110352,8240.860352,8189.379883,8191.540039,4624400,8191.516603
"922",8201.80957,8211.419922,8173.259766,8189.439941,3635400,8189.416511
"923",8241.650391,8286.929688,8218.75,8240.889648,5151200,8240.866071
"924",8259.240234,8267.549805,8204.839844,8237.780273,4496600,8237.756705
"925",8259.080078,8260.280273,8220.730469,8244.179688,3893000,8244.156101
"926",8261.160156,8300.040039,8240.669922,8246.099609,5026400,8246.076017
"927",8217.860352,8217.860352,8155.299805,8200.429688,4383800,8200.406226
"928",8296.230469,8301.389648,8267.610352,8284.030273,5662000,8284.006573
"929",8304.910156,8310.799805,8270.30957,8283.919922,5161200,8283.896221
"930",8306.320312,8309.910156,8232.019531,8244.19043,4236200,8244.166843
"931",8277.780273,8277.780273,8165.200195,8176.759766,3743400,8176.736372
"932",8176.700195,8180.390137,8058.589844,8090.220215,4025600,8090.197069
"933",8116.689941,8143.189941,8067.870117,8106.660156,3692600,8106.636963
"934",8181.509766,8252.200195,8178.339844,8215.450195,4537400,8215.426691
"935",8216.870117,8242.769531,8184.290039,8205.299805,4791800,8205.276329
"936",8209.389648,8209.389648,8057.120117,8060.540039,4396000,8060.516978
"937",8044.899902,8074.680176,8018.310059,8046.22998,3176000,8046.20696
"938",7993.430176,8131.189941,7992.810059,8124.620117,3668000,8124.596872
"939",8135.569824,8171.490234,8109.790039,8131.22998,4223400,8131.206717
"940",8169.509766,8174.029785,8148.259766,8168.060059,3782000,8168.03669
"941",8204.009766,8307.589844,8199.490234,8306.980469,3311400,8306.956702
"942",8336.950195,8353.860352,8319.009766,8343.230469,3161600,8343.206599
"943",8369.75,8372.519531,8285.730469,8291.040039,2910600,8291.016318
"944",8315,8386.290039,8281.519531,8354.049805,3361800,8354.025904
"945",8348.389648,8348.389648,8278.719727,8287.089844,2584200,8287.066134
"946",8343.519531,8407.910156,8343.519531,8379.75,3116000,8379.726025
"947",8380.05957,8390.099609,8344.759766,8344.759766,3004600,8344.735891
"948",8394.530273,8398.299805,8273.469727,8293.900391,3449400,8293.876662
"949",8321.360352,8367.19043,8317.860352,8357.849609,2705000,8357.825697
"950",8444.80957,8458.469727,8420.650391,8449.339844,4335000,8449.31567
"951",8473.660156,8473.660156,8416.200195,8430.580078,3672600,8430.555958
"952",8430.700195,8457.410156,8421.129883,8445.629883,2671000,8445.60572
"953",8457.089844,8471.570312,8425.240234,8450.629883,3159000,8450.605705
"954",8437.019531,8458.490234,8422.959961,8436.950195,2604800,8436.926057
"955",8404.429688,8416.349609,8309.360352,8316.049805,2601400,8316.026012
"956",8287.830078,8301.349609,8226.709961,8240.650391,2337600,8240.626814
"957",8234.219727,8324.509766,8234.219727,8312.209961,2166200,8312.18618
"958",8249.950195,8284.509766,8228.240234,8255.540039,2068400,8255.51642
"959",8285.549805,8286.919922,8238.769531,8283.450195,1930800,8283.426496
"960",8344.660156,8372.160156,8283.269531,8306.120117,2313000,8306.096353
"961",8343.320312,8391.25,8334.419922,8374.910156,2074600,8374.886195
"962",8388.259766,8396.490234,8323.80957,8328.629883,2436200,8328.606054
"963",8277.330078,8337.19043,8277.330078,8297.049805,2207400,8297.026067
"964",8337.900391,8355.389648,8330.919922,8349.990234,2383800,8349.966345
"965",8371.269531,8371.269531,8312.150391,8312.150391,2532000,8312.126609
"966",8399.769531,8401.419922,8331.509766,8367.169922,2661400,8367.145983
"967",8384.639648,8443.379883,8363.969727,8372.480469,3732200,8372.456515
"968",8430.599609,8520.110352,8428.639648,8520.110352,4202800,8520.085975
"969",8598.009766,8641.129883,8572.650391,8585.769531,4731800,8585.744967
"970",8630.879883,8659.620117,8618.259766,8624.009766,3710800,8623.985092
"971",8675.450195,8718.530273,8675.450195,8702.230469,3623200,8702.205571
"972",8716,8716,8654.490234,8704.389648,3208800,8704.364745
"973",8727.879883,8729.700195,8683.980469,8703.790039,3183800,8703.765137
"974",8769.339844,8782.820312,8736.769531,8753.839844,4398800,8753.814799
"975",8740.709961,8744.669922,8684.049805,8718.830078,3880200,8718.805133
"976",8748.639648,8764.509766,8736.540039,8736.589844,3237800,8736.564848
"977",8771.900391,8789.25,8717.530273,8740.429688,3574600,8740.404681
"978",8755.320312,8756.709961,8698.410156,8756.709961,3622600,8756.684908
"979",8770.740234,8797.980469,8767.44043,8782.200195,3719600,8782.175069
"980",8828.049805,8860.379883,8817.509766,8817.900391,4232000,8817.875162
"981",8861.089844,8861.089844,8740.299805,8768.719727,3183800,8768.694639
"982",8802.860352,8827.790039,8772.589844,8827.790039,2753200,8827.764783
"983",8847.269531,8865.419922,8834.320312,8860.490234,3464800,8860.464884
"984",8891.410156,8914.339844,8874.870117,8898.870117,4002600,8898.844657
"985",8910.610352,8911.410156,8861.009766,8861.099609,3616800,8861.074258
"986",8866.669922,8908.419922,8828.669922,8892.30957,3458600,8892.284129
"987",8919.259766,8919.259766,8839.830078,8870.759766,3177200,8870.734386
"988",8878.099609,8893.139648,8844.669922,8866.349609,4915200,8866.324243
"989",8883.209961,8920.790039,8871.070312,8907.910156,3983000,8907.884671
"990",8936.110352,8990.379883,8932.639648,8972.5,4857800,8972.474329
"991",9039.629883,9041.320312,8994.5,9025.299805,5067400,9025.273983
"992",9045.110352,9046.179688,8988.580078,8997.19043,5270400,8997.164689
"993",9014.320312,9027.160156,8812.360352,8846.30957,5796600,8846.284261
"994",8866.230469,8883.209961,8813.629883,8883.209961,4362200,8883.184546
"995",8905.25,8907.110352,8738.929688,8782.719727,4500800,8782.694599
"996",8798.049805,8817.879883,8762.5,8817.879883,2885200,8817.854655
"997",8810.769531,8935.269531,8794.769531,8931.360352,3573400,8931.334799
"998",8992.009766,9000.780273,8955.469727,8965,3922200,8964.974351
"999",9034.169922,9034.169922,8948.230469,8975.580078,3951000,8975.554399
"1000",8985.339844,8998.139648,8937.5,8972.509766,2756200,8972.484095
"1001",8998.889648,9006.360352,8921.19043,8925.089844,3579600,8925.064309
"1002",8889.839844,9003.450195,8887.030273,8988,3723200,8987.974285
"1003",9023.299805,9092.280273,9005.769531,9086.019531,3935000,9085.993536
"1004",9059.799805,9063.519531,9017.799805,9022.169922,3066400,9022.144109
"1005",8935.290039,8980.540039,8892.269531,8954.379883,3170400,8954.354264
"1006",8983.589844,8993.55957,8927.490234,8947.790039,2580000,8947.764439
"1007",9001.740234,9032.299805,8991.389648,8991.389648,2925600,8991.363924
"1008",9010.410156,9072.759766,9009.179688,9055.589844,3204800,9055.563935
"1009",9093.540039,9126.929688,9092.969727,9102.330078,3296800,9102.304036
"1010",9122.160156,9154.929688,9095.709961,9145.349609,3372600,9145.323444
"1011",9220.69043,9220.69043,9085.410156,9111.459961,3854200,9111.433893
"1012",9107.959961,9129.879883,8992.639648,9006.820312,3537600,9006.794544
"1013",8962.070312,8979.349609,8836.55957,8836.55957,3685600,8836.534289
"1014",8842.410156,8842.410156,8574.650391,8609.860352,4563000,8609.835719
"1015",8666.610352,8715.969727,8626.660156,8685.469727,3074000,8685.444877
"1016",8679.120117,8753.049805,8565.049805,8721.929688,3209400,8721.904734
"1017",8740.320312,8767.089844,8702.80957,8712.959961,2959800,8712.935033
"1018",8738.709961,8745.650391,8669.769531,8683.879883,3118400,8683.855038
"1019",8763.69043,8874.5,8763.69043,8843.839844,3326600,8843.814541
"1020",8867.160156,8867.160156,8797.25,8839.219727,2736800,8839.194437
"1021",8744.80957,8744.80957,8613.339844,8673.669922,3728400,8673.645106
"1022",8604.320312,8673.200195,8521.25,8528.94043,3337800,8528.916028
"1023",8561.160156,8633.240234,8541.639648,8541.639648,2738400,8541.615211
"1024",8597.870117,8635.040039,8470.089844,8599.650391,3641600,8599.625787
"1025",8611.790039,8734.240234,8611.790039,8727.55957,2811800,8727.534601
"1026",8675.370117,8709.570312,8619.900391,8619.900391,2677400,8619.875729
"1027",8661.629883,8758.889648,8661.629883,8738.370117,3099000,8738.345117
"1028",8815.519531,8829.230469,8771.889648,8784.400391,3112800,8784.375258
"1029",8769.870117,8769.870117,8706.379883,8713.790039,2288200,8713.765109
"1030",8692.099609,8768.30957,8692.099609,8747.75,2487400,8747.724972
"1031",8810.349609,8824.410156,8730.740234,8750.019531,2811200,8749.994497
"1032",8754.410156,8754.410156,8635.75,8642.900391,2763000,8642.875663
"1033",8566.910156,8593.709961,8513.509766,8567.820312,2422200,8567.7958
"1034",8616.290039,8616.290039,8395.110352,8520.019531,3309000,8519.995155
"1035",8493.830078,8519.900391,8070.52002,8234.780273,4871800,8234.756714
"1036",8317.379883,8372.019531,8257.080078,8324.580078,3250800,8324.556261
"1037",8190.5,8282.69043,8150.72998,8282.69043,3048000,8282.666733
"1038",8343.790039,8399.169922,8312.879883,8394.75,3085400,8394.725982
"1039",8421.660156,8508.200195,8394.219727,8467.709961,2464000,8467.685735
"1040",8523.269531,8552.820312,8508.040039,8508.040039,2781400,8508.015697
"1041",8529.929688,8551.120117,8481.959961,8545.080078,2474600,8545.05563
"1042",8589.709961,8603.429688,8550.599609,8576.400391,2431800,8576.375853
"1043",8645.370117,8658.049805,8587.839844,8610.389648,2449400,8610.365014
"1044",8587.990234,8604.240234,8549.259766,8553.05957,1942800,8553.0351
"1045",8538.44043,8596.570312,8522.570312,8596.570312,2214000,8596.545718
"1046",8605.830078,8671.589844,8605.830078,8646.30957,2544000,8646.284833
"1047",8683.69043,8685.44043,8608.049805,8683.299805,2411400,8683.274962
"1048",8697.839844,8705.129883,8654.400391,8705.129883,1912600,8705.104977
"1049",8772.129883,8860.019531,8767.209961,8851.980469,2992600,8851.955143
"1050",8884.839844,8901.719727,8828.919922,8901.719727,2638400,8901.694259
"1051",8904.44043,8929.05957,8862.490234,8894.540039,3122600,8894.514592
"1052",8922.75,8922.75,8836.379883,8880.269531,2322000,8880.244125
"1053",8839.219727,8839.219727,8708.860352,8732.589844,2297200,8732.56486
"1054",8727.950195,8780.200195,8700.080078,8780.200195,2134800,8780.175075
"1055",8787.75,8835.389648,8772.299805,8802.730469,2277200,8802.705284
"1056",8828.629883,8834.070312,8716.700195,8718.120117,2372400,8718.095174
"1057",8752.55957,8764.650391,8703.110352,8714.480469,2042400,8714.455536
"1058",8643.400391,8658.969727,8592.230469,8638.549805,2233000,8638.52509
"1059",8704.480469,8813.280273,8698.969727,8813.280273,2643200,8813.255058
"1060",8893.070312,8992.080078,8892.05957,8957.650391,3689400,8957.624763
"1061",8980.429688,8992.669922,8956.070312,8969.429688,2776600,8969.404026
"1062",9015.910156,9037.089844,8950.75,8950.75,2696800,8950.724392
"1063",8894.009766,8966.860352,8866.740234,8948.139648,2392200,8948.114048
"1064",9012.280273,9060.5,9012.280273,9049.25,3110000,9049.22411
"1065",9088.969727,9099.75,9021.360352,9040.769531,3087000,9040.743665
"1066",9050.490234,9058.780273,8943.990234,9007.870117,3385400,9007.844345
"1067",9014.330078,9018.700195,8895.25,8946.080078,2675400,8946.054483
"1068",8937.299805,8947.349609,8864.549805,8947.349609,2336800,8947.324011
"1069",8930.240234,9029.580078,8907.969727,9018.610352,2702600,9018.584549
"1070",8997.730469,9018.400391,8954.80957,8977.230469,2796600,8977.204785
"1071",9001.799805,9081.259766,8984.429688,9035.480469,2852600,9035.454618
"1072",9048.25,9055.910156,9007.929688,9023.280273,2172800,9023.254458
"1073",9073.879883,9082.009766,9014.360352,9020.400391,2358800,9020.374583
"1074",8977.769531,9052.980469,8963.240234,9033.679688,2339800,9033.653842
"1075",9039.549805,9059.459961,8986.179688,9006.610352,2471800,9006.584583
"1076",8996.700195,8996.700195,8911.709961,8911.709961,1993800,8911.684464
"1077",8917.25,8928.990234,8854.139648,8884.089844,2180000,8884.064426
"1078",8885.400391,8946.990234,8885.400391,8944.839844,2060600,8944.814252
"1079",8952.25,9026.179688,8888.209961,8892.879883,2573200,8892.85444
"1080",8944.379883,8944.379883,8822.75,8837.030273,2277600,8837.00499
"1081",8767.299805,8776.459961,8695.339844,8747.509766,2123800,8747.484739
"1082",8730.230469,8756.900391,8673.379883,8756.610352,2153400,8756.585299
"1083",8732.299805,8763.639648,8682.490234,8727.089844,2107400,8727.064875
"1084",8797.290039,8807.080078,8751.519531,8788.400391,1908000,8788.375247
"1085",8806.290039,8860.030273,8803.589844,8810,2083800,8809.974794
"1086",8757.660156,8844.030273,8748.129883,8823.679688,1871400,8823.654443
"1087",8860.580078,9003.599609,8860.580078,8988.839844,2901000,8988.814126
"1088",8999.839844,9089.469727,8999.839844,9062.349609,2648800,9062.323682
"1089",8981.709961,9036.269531,8977.669922,8991.360352,2220600,8991.334627
"1090",9024.540039,9052.179688,8997.349609,9046.280273,1890800,9046.254392
"1091",9025.209961,9059.19043,8981.44043,9057.099609,1770400,9057.073697
"1092",9044.849609,9070.25,9007.530273,9007.530273,1884200,9007.504503
"1093",9020.599609,9045.44043,8996.080078,9000.94043,1718400,9000.914678
"1094",9042.349609,9053.389648,8837.820312,8837.820312,2192800,8837.795027
"1095",8791.669922,8811.969727,8703.519531,8712.950195,1959600,8712.925267
"1096",8737.240234,8836.509766,8737.240234,8829.209961,1685800,8829.1847
"1097",8833.860352,8876.139648,8733.599609,8831.450195,2652000,8831.424928
"1098",8739.839844,8739.839844,8654.429688,8654.429688,2089000,8654.404927
"1099",8671.450195,8702,8618.849609,8636.099609,2252000,8636.074901
"1100",8679.150391,8685.330078,8518.660156,8530.679688,2202800,8530.655281
"1101",8571.929688,8617.959961,8523.040039,8597.620117,2089200,8597.595519
"1102",8663.860352,8679.370117,8598.080078,8621.040039,2079600,8621.015374
"1103",8601.150391,8619.389648,8559.330078,8567.280273,1841400,8567.255762
"1104",8567.459961,8569.589844,8508.160156,8532.830078,2049400,8532.805666
"1105",8456.360352,8519.209961,8433.459961,8500.160156,2003800,8500.135837
"1106",8536.129883,8572.620117,8478.69043,8478.860352,1840800,8478.836093
"1107",8540.349609,8598.219727,8499.240234,8573.379883,2338600,8573.355354
"1108",8582.080078,8652.589844,8576.650391,8652.589844,2275800,8652.565088
"1109",8684.389648,8744.200195,8659.570312,8739.820312,2416000,8739.795308
"1110",8801.509766,8808.469727,8772.330078,8774.719727,2317600,8774.694622
"1111",8777.219727,8794.139648,8743.450195,8784.44043,2195200,8784.415297
"1112",8790.94043,8842.169922,8768.349609,8824.44043,2197000,8824.415183
"1113",8795,8795.879883,8757.469727,8773.419922,2347600,8773.394821
"1114",8782.719727,8839.139648,8740,8749.549805,2652000,8749.524772
"1115",8749.549805,8749.549805,8633.549805,8665.849609,2013200,8665.824816
"1116",8581.429688,8595.070312,8479.900391,8491.009766,2547400,8490.985473
"1117",8480.259766,8539.179688,8452.860352,8488.05957,2393600,8488.035286
"1118",8495.509766,8531.959961,8410.44043,8481.349609,2518200,8481.325344
"1119",8494.700195,8579.799805,8462.049805,8574.910156,2598800,8574.885623
"1120",8550.160156,8580.330078,8473.910156,8538.570312,2457000,8538.545883
"1121",8528.200195,8554.410156,8490.790039,8524.570312,2247800,8524.545924
"1122",8612.530273,8706.169922,8612.530273,8706.169922,2872000,8706.145013
"1123",8705.839844,8725.969727,8683.049805,8717.139648,2804400,8717.114709
"1124",8770.950195,8794.480469,8741.089844,8765.320312,3259600,8765.295235
"1125",8764.679688,8786.030273,8661.759766,8683.509766,2429400,8683.484922
"1126",8700.589844,8794.240234,8689.150391,8794.240234,2358200,8794.215074
"1127",8775.179688,8819.929688,8754.509766,8817.490234,2979000,8817.465007
"1128",8739.830078,8790.679688,8702.839844,8767.200195,2852400,8767.175112
"1129",8737.719727,8771.639648,8638.669922,8644.179688,3088600,8644.154956
"1130",8629.969727,8707.870117,8629.969727,8701.379883,3193600,8701.354988
"1131",8629.089844,8629.089844,8557.700195,8584.719727,2822400,8584.695165
